PERINDOPRIL INDAPAMIDE 2MG/0.625MG,713762,SPEC-PERINDOPRIL PLUS 0.625MG/2MG TAB 30,,R 138.78
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,715651,ACESYL CO TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,717795,ARIPREL PLUS 4MG/1.25MGTAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,708650,CIRCATOR PLUS 4MG/1.25MG 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,720389,COVERSYL PLUS 5MG/1.25MG TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,877549,COVERSYL PLUS TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,714952,PEARINDA PLUS TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,717782,PERINDOPRIL CO UNICORN 4MG/1.25MG TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,720388,PREXUM PLUS 5MG/1.25MG TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,704929,PREXUM PLUS TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,713763,SPEC-PERINDOPRIL PLUS TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,710298,VECTORYL PLUS TAB 30,,R 104.95
PERINDOPRIL INDAPAMIDE 4-5MG/1.25MG,717095,ZYDUS PERINDOPRIL CO TAB 30,,R 104.95
PIOGLITAZONE 15MG,718148,ACCORD PIOGLITAZONE 15MG TAB 30,,R 96.54
PIOGLITAZONE 15MG,878243,ACTOS 15MG TAB 30,,R 96.54
PIOGLITAZONE 15MG,707974,CIPLA PIOGLITAZONE 15MG TAB 30,,R 96.54
PIOGLITAZONE 15MG,3000543,PIOGLITAZONE HYDROCHLORIDE MACLEODS 15M3G0,,R 96.54
PIOGLITAZONE 30MG,718150,ACCORD PIOGLITAZONE 30MG TAB 30,,R 162.11
PIOGLITAZONE 30MG,878251,ACTOS 30MG TAB 30,,R 162.11
PIOGLITAZONE 30MG,707981,CIPLA PIOGLITAZONE 30MG TAB 30,,R 162.11
PIOGLITAZONE 30MG,3000544,PIOGLITAZONE HYDROCHLORIDE MACLEODS 30M3G0,,R 162.11
PIROXICAM 20MG,785261,ADCO-PIROXICAM 20MG CAP 30,,R 36.16
PIROXICAM 20MG,800724,BREXECAM 20MG TAB 30,,R 36.16
PIROXICAM 20MG,799432,PYROCAPS 20MG CAP 30,,R 36.16
PIROXICAM 20MG,701072,ROXIFEN 20MG CAP 30,,R 36.16
PIROXICAM 20MG,797030,XYCAM 20MG CAP 30,,R 36.16
PIROXICAM 20MG DSP,716517,PIROXICAM ACTOR 20MG DT 30,,R 44.75
PIROXICAM 20MG DSP,827428,PIXICAM 20MG DSP 30,,R 44.75
PIROXICAM 20MG DSP,821144,RHEUGESIC 20MG DSP 30,,R 44.75
PIROXICAM 20MG DSP,797049,XYCAM DISPERS 20MG DSP 30,,R 44.75
POTASSIUM CHLORIDE 600MG,755753,PLENISH K 30,,R 43.71
POTASSIUM CHLORIDE 600MG,719270,POTASSIUM CHLORIDE UNICORN 30,,R 43.71
POTASSIUM CHLORIDE 600MG,702947,SANDOZ K-600 30,,R 43.71
POTASSIUM CHLORIDE 600MG,764396,SLOW-K 30,,R 43.71
POTASSIUM CHLORIDE 600MG,768227,SWISS-KAL SR 30,,R 43.71
POTASSIUM CHLORIDE 600MG,718911,ULTIPOT 30,,R 43.71
POVIDONE IODINE MOW,707937,BETADINE MOUTHWASH (  MOW 200,,R 33.15
POVIDONE IODINE MOW,799688,DERMADINE ORAL GARG  MOW 200,,R 33.15
POVIDONE IODINE MOW,785210,PODINE MOUTH WASH  MOW 200,,R 33.15
POVIDONE IODINE MOW,819859,SEPTADINE ORAL ANTIS  SLN 200,,R 33.15
POVIDONE IODINE MOW,890365,STERIDINE MOUTHWASHLIQ 200,,R 33.15
POVIDONE-IODINE OINT,702549,BARRS POVIDONE IODINE OIN 100,,R 85.71
POVIDONE-IODINE OINT,717217,BARRS POVIDONE-IODINE 10% 100,,R 85.71
POVIDONE-IODINE OINT,707945,BETADINE OINTMENT  OIN 100,,R 85.71
POVIDONE-IODINE OINT,826634,DERMADEX 10% OIN 100,,R 85.71
POVIDONE-IODINE OINT,788716,DERMADINE  OIN,100,R 85.71
POVIDONE-IODINE OINT,715022,GERMADINE OIN,100,R 85.71
POVIDONE-IODINE OINT,755834,PODINE  OIN,100,R 85.71
POVIDONE-IODINE OINT,821713,SEPTADINE ANTISEP  ( 10 % OIN,100,R 85.71
PRAMIPEXOLE .125MG,722748,MYLAN PRAMIPEXOLE 0.125MG TAB,100,R 329.82
PRAMIPEXOLE .125MG,719542,OXPOLA .125MG TAB,100,R 329.82
PRAMIPEXOLE .125MG,721393,PAZORAM .125MG TAB,100,R 329.82
PRAMIPEXOLE .125MG,723741,PEXASP 0.125MG,100,R 329.82
PRAMIPEXOLE .125MG,898836,PEXOLA .125MG TAB,100,R 329.82
PRAMIPEXOLE .125MG,719844,PRAMEX .125MG,100,R 329.82
PRAMIPEXOLE .125MG,717741,PRAMIOLA .125MG TAB,100,R 329.82
PRAMIPEXOLE .25MG,722749,MYLAN PRAMIPEXOLE 0.25MG TAB,100,R 401.81
PRAMIPEXOLE .25MG,719543,OXPOLA,100,R 401.81
PRAMIPEXOLE .25MG,721392,PAZORAM,100,R 401.81
PRAMIPEXOLE .25MG,723740,PEXASP 0.25MG,100,R 401.81
PRAMIPEXOLE .25MG,898848,PEXOLA .25MG,100,R 401.81
PRAMIPEXOLE .25MG,719843,PRAMEX,100,R 401.81
PRAMIPEXOLE .25MG,717742,PRAMIOLA,100,R 401.81
PRAMIPEXOLE 1MG,722750,MYLAN PRAMIPEXOLE 1MG TAB,100,"R 1,322.73"
PRAMIPEXOLE 1MG,719545,OXPOLA 1MG TAB,100,"R 1,322.73"
PRAMIPEXOLE 1MG,721391,PAZORAM 1MG TAB,100,"R 1,322.73"
PRAMIPEXOLE 1MG,723742,PEXASP 0.1MG,100,"R 1,322.73"
PRAMIPEXOLE 1MG,898828,PEXOLA 1MG  TAB,100,"R 1,322.73"
PRAMIPEXOLE 1MG,719845,PRAMEX 1MG TAB,100,"R 1,322.73"
PRAVASTATIN 10MG,705212,ASPEN PRAVASTATIN 10MG TAB,30,R 173.31
PRAVASTATIN 10MG,717073,AUSTELL PRAVASTATIN  10MG TAB,30,R 173.31
PRAVASTATIN 10MG,710974,COLITE 10MG TAB,30,R 173.31
PRAVASTATIN 10MG,715709,PRAVACOR 10MG TAB,30,R 173.31
PRAVASTATIN 10MG,705901,SANDOZ PRAVASTATIN 10MG TAB,30,R 173.31
PRAVASTATIN 20MG,705213,ASPEN PRAVASTATIN 20MG TAB,30,R 213.31
PRAVASTATIN 20MG,717074,AUSTELL PRAVASTATIN 20MG TAB,30,R 213.31
PRAVASTATIN 20MG,710975,COLITE 20MG TAB,30,R 213.31
PRAVASTATIN 20MG,715710,PRAVACOR 20MG TAB,30,R 213.31
PRAVASTATIN 20MG,705902,SANDOZ PRAVASTATIN 20MG TAB,30,R 213.31
PRAVASTATIN 40MG,705214,ASPEN PRAVASTATIN 40MG TAB,30,R 309.41
PRAVASTATIN 40MG,717075,AUSTELL PRAVASTATIN 40MG TAB,30,R 309.41
PRAVASTATIN 40MG,710976,COLITE 40MG TAB,30,R 309.41
PRAVASTATIN 40MG,715711,PRAVACOR 40MG TAB,30,R 309.41
PRAVASTATIN 40MG,705903,SANDOZ PRAVASTATIN 40MG TAB,30,R 309.41
PREDNISOLONE 15MG/5ML,716381,ADCO PREDNISOLONE 15MG/5ML SYR,50,R 112.58
PREDNISOLONE 15MG/5ML,714552,ASPELONE 15MG/5ML SYR,50,R 112.58
PREDNISOLONE 15MG/5ML,805149,PRELONE 15MG/5ML SYR,50,R 112.58
PREDNISOLONE 5MG,814407,CAPSOID,100,R 42.04
PREDNISOLONE 5MG,800155,LENISOLONE,100,R 42.04
PREDNISOLONE 5MG,703720,PRELONE,100,R 42.04
PREDNISONE 5MG,788783,BETABS PREDNISONE,1000,R 225.13
PREDNISONE 5MG,742732,METICORTEN,1000,R 225.13
PREDNISONE 5MG,752304,PANAFCORT,1000,R 225.13
PREDNISONE 5MG,818267,TROLIC,1000,R 225.13
PREGABALIN 150MG,709806,LYRICA,60,R 517.06
PREGABALIN 150MG,723855,NURIKA WAS PREGABALIN TEVA,60,R 517.06
PREGABALIN 25MG,709804,LYRICA,60,R 136.88
PREGABALIN 25MG,723853,NURIKA WAS PREGABALIN TEVA,60,R 136.88
PREGABALIN 75MG,709805,LYRICA,60,R 344.71
PREGABALIN 75MG,723854,NURIKA WAS PREGABALIN TEVA,60,R 344.71
PROCHLORPERAZINE 5MG,744182,MITIL 5MG TAB,250,R 234.12
PROCHLORPERAZINE 5MG 762849,,SCRIPTO-METIC 5MG TAB,250,R 234.12
PROCHLORPERAZINE 5MG 766542,,STEMETIL 5MG TAB,250,R 234.12
PROGUANIL ATOVAQUONE 700780,,MALANIL 250MG/100MG,12,R 393.57
PROGUANIL ATOVAQUONE 720918,,MALATEQ 250MG/100MG,12,R 393.57
PROGUANIL ATOVAQUONE 720917,,MOZITEC 250MG/100MG,12,R 393.57
PROGUANIL ATOVAQUONE 719384,,NUMAL 250MG/100MG,12,R 393.57
PROMETHAZINE CODEINE EPHEDRINE 717606,,DEQUA-COFF SYRP,100,R 25.73
PROMETHAZINE CODEINE EPHEDRINE 736236,,LENAZINE FORTE SYRP,100,R 25.73
PROMETHAZINE CODEINE EPHEDRINE 754846,,PHENSEDYL SYRP,100,R 25.73
PSEUDOEPHEDRINE 30MG/5ML 796964,,ADCO-SUFEDRIN  SYRUP 30MG/5ML SYR,100,R 17.14
PSEUDOEPHEDRINE 30MG/5ML 799440,,DRILIX  30MG/5ML SYR,100,R 17.14
PSEUDOEPHEDRINE 30MG/5ML 808598,,SINU-MED  SYR,100,R 17.14
PSEUDOEPHEDRINE 60MG 796972,,ADCO-SUFEDRIN 60MG TAB,20,R 19.37
PSEUDOEPHEDRINE 60MG 808571,,SINU-MED 60MG TAB,20,R 19.37
PSEUDOEPHEDRINE 60MG 767212,,SUDAFED 60MG TAB,20,R 19.37
PSEUDOEPHEDRINE 60MG 794872,,SYMPTOFED 60MG TAB,20,R 19.37
PSEUDOEPHEDRINE PARACETAMOL 500MG/30MG706321,,FLUSIN SINUS TAB,20,R 46.34
PSEUDOEPHEDRINE PARACETAMOL 500MG/30MG893463,,SINUGESIC,20,R 46.34
PSEUDOEPHEDRINE PARACETAMOL 500MG/30MG764272,,SINUMAX 500MG/30MG,20,R 46.34
PSEUDOEPHEDRINE PARACETAMOL 500MG/30MG714955,,SINUTAB SINUS PAIN NON-DROWSY,20,R 46.34
PYRAZINAMIDE 500MG 758612,,PYRAZIDE 500MG,84,R 50.37
PYRAZINAMIDE 500MG 761583,,SANDOZ PYRAZINAMIDE 500MG,84,R 50.37
QUETIAPINE 100MG 716051,,DOPAQUEL 100MG TAB,100,R 522.24
QUETIAPINE 100MG 720980,,KIZOFRIN 100MG TAB,100,R 522.24
QUETIAPINE 100MG 716670,,MYLAN QUETIAPINE100MG TAB,100,R 522.24
QUETIAPINE 100MG 718353,,PSYQUET 100MG TAB,100,R 522.24
QUETIAPINE 100MG 721745,,QUETIAPINE BIOTECH 100MG TAB,100,R 522.24
QUETIAPINE 100MG 716636,,QUETOSER 100MG TAB,100,R 522.24
QUETIAPINE 100MG,716652,SEREZ 100MG TAB,100,R 522.24
QUETIAPINE 100MG,850535,SEROQUEL 100MG TAB,100,R 522.24
QUETIAPINE 100MG,718704,SIZONORM 100MG TAB,100,R 522.24
QUETIAPINE 100MG,720894,SPEC QUETIAPINE 100MG TAB,100,R 522.24
QUETIAPINE 100MG,716647,TRUVALIN 100MG TAB,100,R 522.24
QUETIAPINE 100MG,3000378,ZIMBIQUET 100MG TAB,100,R 522.24
QUETIAPINE 200MG,716052,DOPAQUEL 200MG TAB,60,R 505.29
QUETIAPINE 200MG,720981,KIZOFRIN 200MG TAB,60,R 505.29
QUETIAPINE 200MG,716671,MYLAN QUETIAPINE 200MG TAB,60,R 505.29
QUETIAPINE 200MG,718354,PSYQUET  200MG TAB,60,R 505.29
QUETIAPINE 200MG,721746,QUETIAPINE BIOTECH 200MG TAB,60,R 505.29
QUETIAPINE 200MG,716637,QUETOSER  200MG TAB,60,R 505.29
QUETIAPINE 200MG,716653,SEREZ 200MG TAB,60,R 505.29
QUETIAPINE 200MG,850543,SEROQUEL 200MG TAB,60,R 505.29
QUETIAPINE 200MG,718705,SIZONORM  200MG TAB,60,R 505.29
QUETIAPINE 200MG,720896,SPEC QUETIAPINE 200MG TAB,60,R 505.29
QUETIAPINE 200MG,716648,TRUVALIN  200MG TAB,60,R 505.29
QUETIAPINE 200MG,3000379,ZIMBIQUET,60,R 505.29
QUETIAPINE 25MG,716050,DOPAQUEL 25MG TAB,100,R 273.37
QUETIAPINE 25MG,720979,KIZOFRIN 25MG TAB,100,R 273.37
QUETIAPINE 25MG,716668,MYLAN QUETIAPINE 25MG TAB,100,R 273.37
QUETIAPINE 25MG,718352,PSYQUET 25MG TAB,100,R 273.37
QUETIAPINE 25MG,721744,QUETIAPINE BIOTECH 25MG TAB,100,R 273.37
QUETIAPINE 25MG,716635,QUETOSER 25MG TAB,100,R 273.37
QUETIAPINE 25MG,716651,SEREZ 25MG TAB,100,R 273.37
QUETIAPINE 25MG,850527,SEROQUEL 25MG TAB,100,R 273.37
QUETIAPINE 25MG,718674,SIZONORM 25MG TAB,100,R 273.37
QUETIAPINE 25MG,720893,SPEC QUETIAPINE 25MG TAB,100,R 273.37
QUETIAPINE 25MG 716646,,TRUVALIN 25MG TAB,100,R 273.37
QUETIAPINE 25MG 3000339,,ZIMBIQUET 25MG TAB,100,R 273.37
QUETIAPINE 300MG 716053,,DOPAQUEL 300MG TAB,60,R 590.26
QUETIAPINE 300MG 720982,,KIZOFRIN 300MG TAB,60,R 590.26
QUETIAPINE 300MG 716672,,MYLAN QUETIAPINE 300MG TAB,60,R 590.26
QUETIAPINE 300MG 718355,,PSYQUET 300MG TAB,60,R 590.26
QUETIAPINE 300MG 721747,,QUETIAPINE BIOTECH 300MG TAB,60,R 590.26
QUETIAPINE 300MG 716638,,QUETOSER 300MG TAB,60,R 590.26
QUETIAPINE 300MG 716654,,SEREZ 300MG TAB,60,R 590.26
QUETIAPINE 300MG 703344,,SEROQUEL 300MG TAB,60,R 590.26
QUETIAPINE 300MG 718706,,SIZONORM 300MG TAB,60,R 590.26
QUETIAPINE 300MG 720897,,SPEC QUETIAPINE 300MG TAB,60,R 590.26
QUETIAPINE 300MG 716649,,TRUVALIN 300MG TAB,60,R 590.26
QUETIAPINE 300MG 3000380,,ZIMBIQUET 300MG TAB,60,R 590.26
QUINAPRIL 10MG 708119,,ACCUMAX 10MG TAB,30,R 54.60
QUINAPRIL 10MG 783307,,ACCUPRIL 10MG TAB,30,R 54.60
QUINAPRIL 10MG 708982,,QUINAGEN 10MG TAB,30,R 54.60
QUINAPRIL 10MG 705457,,QUINASPEN 10MG TAB,30,R 54.60
QUINAPRIL 20MG 708120,,ACCUMAX 20MG TAB,30,R 82.84
QUINAPRIL 20MG 783315,,ACCUPRIL 20MG TAB,30,R 82.84
QUINAPRIL 20MG 708983,,QUINAGEN 20MG TAB,30,R 82.84
QUINAPRIL 20MG 705447,,QUINASPEN 20MG TAB,30,R 82.84
QUINAPRIL HYDROCHLOROTHIAZIDE 10MG/12.5M7G08116,,ACCUMAX CO 10MG125MG,30,R 106.52
QUINAPRIL HYDROCHLOROTHIAZIDE 10MG/12.5M7G95755,,ACCURETIC 10125,30,R 106.52
QUINAPRIL HYDROCHLOROTHIAZIDE 10MG/12.5M7G06235,,ADCOQUINARETIC 10MG125MG,30,R 106.52
QUINAPRIL HYDROCHLOROTHIAZIDE 10MG/12.5M7G18056,,KWINCO 10MG125MG,30,R 106.52
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M7G08118,,ACCUMAX CO 20MG/12.5MG TAB,30,R 161.03
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M8G05297,,ACCURETIC 20MG/12.5MG TAB,30,R 161.03
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M7G06236,ADCO-QUINARETIC 20MG/12.5MG TAB,30,R 161.03
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M7G18057,AURO QUINAPRIL CO 20MG/12.5MG TAB,30,R 161.03
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M7G19874,BIQURETIC 20MG/12.5MG TAB,30,R 161.03
QUINAPRIL HYDROCHLOROTHIAZIDE 20MG/12.5M7G07551,QUINAZIDE 20MG/12.5MG TAB,30,R 161.03
RAMIPRIL 10MG 715957,APEX-RAMIPRIL 10MG CAP,30,R 205.18
RAMIPRIL 10MG 705755,AUSTELL-RAMIPRIL 10MG CAP,30,R 205.18
RAMIPRIL 10MG 3000179,LIRACEN 10MG CAP,30,R 205.18
RAMIPRIL 10MG 705429,RAMPIL 10MG CAP,30,R 205.18
RAMIPRIL 10MG 704975,RAN RAMIPRIL 10MG CAP,30,R 205.18
RAMIPRIL 10MG 707869,SIMAYLA RAMIPRIL 10MG CAP,30,R 205.18
RAMIPRIL 10MG 782602,TRITACE 10MG CAP,30,R 205.18
RAMIPRIL 2.5MG 715954,APEX-RAMIPRIL 2.5MG CAP,30,R 131.58
RAMIPRIL 2.5MG 705753,AUSTELL-RAMIPRIL 2.5MG CAP,30,R 131.58
RAMIPRIL 2.5MG 704374,RAMIPRIL HEXAL 2.5MG TAB,30,R 131.58
RAMIPRIL 2.5MG 704023,RAMIWIN 2.5MG TAB,30,R 131.58
RAMIPRIL 2.5MG 705427,RAMPIL 2.5MG TAB,30,R 131.58
RAMIPRIL 2.5MG 841587,TRITACE 2.5MG TAB,30,R 131.58
RAMIPRIL 5MG 715955,APEX-RAMIPRIL 5.0 MG CAP,30,R 197.48
RAMIPRIL 5MG 705754,AUSTELL-RAMIPRIL 5MG CAP,30,R 197.48
RAMIPRIL 5MG 3000178,LIRACEN 5MG CAP,30,R 197.48
RAMIPRIL 5MG 704375,RAMIPRIL HEXAL 5MG TAB,30,R 197.48
RAMIPRIL 5MG 704025,RAMIWIN 5.0MG CAP,30,R 197.48
RAMIPRIL 5MG 705428,RAMPIL 5MG TAB,30,R 197.48
RAMIPRIL 5MG 707385,RETACE  5.0MG TAB,30,R 197.48
RAMIPRIL 5MG 841595,TRITACE 5.0MG TAB,30,R 197.48
RANITIDINE 150MG 717160,APEX-RANITIDINE 150MG EFF,60,R 84.36
RANITIDINE 150MG 712134,AUSTAC 150MG TAB,60,R 84.36
RANITIDINE 150MG 700119,CPL ALLIANCE RANITIDINE 150MG TAB,60,R 84.36
RANITIDINE 150MG,713553,GULF RANITIDINE 150MG TAB,60,R 84.36
RANITIDINE 150MG,841765,HISTAK 150 150MG TAB,60,R 84.36
RANITIDINE 150MG,841609,RANIHEXAL 150MG TAB,60,R 84.36
RANITIDINE 150MG,705361,RANIT 150  150MG TAB,60,R 84.36
RANITIDINE 150MG,719669,RANITIDINE BIOTECH 150MG TAB,60,R 84.36
RANITIDINE 150MG,707308,SIMAYLA RANITIDINE 150MG TAB,60,R 84.36
RANITIDINE 150MG,867934,ULTAK 150MG 150MG TAB,60,R 84.36
RANITIDINE 150MG,778958,ZANTAC 150MG  TAB,60,R 84.36
RANITIDINE 150MG,811882,ZANTAC EFFERVES 150 150MG  TAB,60,R 84.36
RANITIDINE 300MG,717159,APEX-RANITIDINE 300MG  TAB,30,R 68.69
RANITIDINE 300MG,712135,AUSTAC 300MG  TAB,30,R 68.69
RANITIDINE 300MG,700120,CPL ALLIANCE RANITIDINE,30,R 68.69
RANITIDINE 300MG,713554,GULF RANITIDINE 300MG  TAB,30,R 68.69
RANITIDINE 300MG,841773,HISTAK 300 300MG TAB,30,R 68.69
RANITIDINE 300MG,841617,RANIHEXAL 300MG TAB,30,R 68.69
RANITIDINE 300MG,705360,RANIT 300MG TAB,30,R 68.69
RANITIDINE 300MG,718482,RANITIDINE BIOTECH 300MG  TAB,30,R 68.69
RANITIDINE 300MG,707309,SIMAYLA RANITIDINE 300MG TAB,30,R 68.69
RANITIDINE 300MG,867942,ULTAK 300MG  TAB,30,R 68.69
RANITIDINE 300MG,778974,ZANTAC 300MG TAB,30,R 68.69
RISEDRONATE 35MG,716659,ACTAMAX 35MG TAB,4,R 236.13
RISEDRONATE 35MG,701117,ACTONEL ONCE-A-WEEK  FC 35MG TAB,4,R 236.13
RISPERIDONE .5MG,711471,ASPEN RISPERIDONE 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,716500,AUROPERDAL 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,712212,DRL RISPERIDONE 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,720334,PERIDA 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,712617,PERIZAL 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,717996,RISNIA 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,714101,RISPACOR 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,891523,RISPERDAL 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,712252,RISPERIDONE HEXAL 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,711419,RISPERLET 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,723314,RISPIDE 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,715736,SCHIZOROL 0.5MG TAB,30,R 152.72
RISPERIDONE .5MG,711511,ZOXADON 0.5MG TAB,30,R 152.72
RISPERIDONE 1MG,711472,ASPEN RISPERIDONE 1MG TAB,30,R 241.56
RISPERIDONE 1MG,716501,AUROPERDAL 1MG TAB,30,R 241.56
RISPERIDONE 1MG,712211,DRL RISPERIDONE 1MG TAB,30,R 241.56
RISPERIDONE 1MG,720335,PERIDA 1MG TAB,30,R 241.56
RISPERIDONE 1MG,712618,PERIZAL 1MG TAB,30,R 241.56
RISPERIDONE 1MG,717997,RISNIA 1MG TAB,30,R 241.56
RISPERIDONE 1MG,713967,RISPACOR 1MG TAB,30,R 241.56
RISPERIDONE 1MG,828432,RISPERDAL 1MG TAB,30,R 241.56
RISPERIDONE 1MG,710790,RISPERIDONE HEXAL 1MG TAB,30,R 241.56
RISPERIDONE 1MG,711420,RISPERLET 1MG TAB,30,R 241.56
RISPERIDONE 1MG,718226,RISPEVON 1MG TAB,30,R 241.56
RISPERIDONE 1MG,723315,RISPIDE 1MG TAB,30,R 241.56
RISPERIDONE 1MG,711537,RISPONZ 1MG TAB,30,R 241.56
RISPERIDONE 1MG,715737,SCHIZOROL 1MG TAB,30,R 241.56
RISPERIDONE 1MG,711512,ZOXADON 1MG TAB,30,R 241.56
RISPERIDONE 2MG,711473,ASPEN RISPERIDONE 2MG TAB,30,R 516.43
RISPERIDONE 2MG,716502,AUROPERDAL 2MG TAB,30,R 516.43
RISPERIDONE 2MG,712210,DRL RISPERIDONE 2MG,30,R 516.43
RISPERIDONE 2MG,712619,PERIZAL 2MG TAB,30,R 516.43
RISPERIDONE 2MG,717998,RISNIA 2MG TAB,30,R 516.43
RISPERIDONE 2MG,713966,RISPACOR 2MG TAB,30,R 516.43
RISPERIDONE 2MG,801860,RISPERDAL 2MG TAB,30,R 516.43
RISPERIDONE 2MG,710791,RISPERIDONE HEXAL 2MG TAB,30,R 516.43
RISPERIDONE 2MG,711421,RISPERLET 2MG TAB,30,R 516.43
RISPERIDONE 2MG,718227,RISPEVON 2MG TAB,30,R 516.43
RISPERIDONE 2MG,723316,RISPIDE 2MG TAB,30,R 516.43
RISPERIDONE 2MG,711534,RISPONZ 2MG TAB,30,R 516.43
RISPERIDONE 2MG,715738,SCHIZOROL 2MG TAB,30,R 516.43
RISPERIDONE 2MG,711513,ZOXADON 2MG TAB,30,R 516.43
RISPERIDONE 3MG,711474,ASPEN RISPERIDONE 3MG TAB,30,R 773.48
RISPERIDONE 3MG,716503,AUROPERDAL 3MG TAB,30,R 773.48
RISPERIDONE 3MG,712209,DRL RISPERIDONE 3MG TAB,30,R 773.48
RISPERIDONE 3MG,712621,PERIZAL 3MG TAB,30,R 773.48
RISPERIDONE 3MG,717999,RISNIA 3MG TAB,30,R 773.48
RISPERIDONE 3MG,713965,RISPACOR 3MG TAB,30,R 773.48
RISPERIDONE 3MG,707997,RISPERDAL 3MG QUICKLET,30,R 773.48
RISPERIDONE 3MG,801879,RISPERDAL 3MG TAB,30,R 773.48
RISPERIDONE 3MG,710793,RISPERIDONE HEXAL 3MG TAB,30,R 773.48
RISPERIDONE 3MG,718228,RISPEVON 3MG TAB,30,R 773.48
RISPERIDONE 3MG,711536,RISPONZ 3MG TAB,30,R 773.48
RISPERIDONE 3MG,721750,ZOXADON 3MG TAB,30,R 773.48
RISPERIDONE SYR,3000496,ASPEN RISPERIDONE,30,R 564.66
RISPERIDONE SYR,823163,RISPERDAL,30,R 564.66
RIZATRIPTAN 10MG,848301,MAXALT RPD,3,R 195.54
RIZATRIPTAN 10MG,722946,MIGRAZAN ODT,3,R 195.54
RIZATRIPTAN 10MG,722337,RIZATRIPTAN MYLAN ODT,3,R 195.54
ROSUVASTATIN 10MG,723098,CRESAGEN 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,705989,CRESTOR 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,721807,ROCREST 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,721858,ROSTOR 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,3000401,ROSUVASTATIN UNICORN 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,719251,ROSVATOR 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,719194,STORWIN 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,719082,VUSOR 10MG TAB,30,R 152.09
ROSUVASTATIN 10MG,717520,ZUVAMOR 10MG TAB,30,R 152.09
ROSUVASTATIN 20MG,723099,CRESAGEN 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,705988,CRESTOR  20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,721809,ROCREST 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,721860,ROSTOR 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,3000402,ROSUVASTATIN UNICORN 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,719252,ROSVATOR 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,719195,STORWIN  20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,719083,VUSOR 20MG TAB,30,R 229.67
ROSUVASTATIN 20MG,717521,ZUVAMOR 20MG TAB,30,R 229.67
ROSUVASTATIN 40MG,723100,CRESAGEN 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,705990,CRESTOR  40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,721810,ROCREST 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,721861,ROSTOR 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,3000403,ROSUVASTATIN UNICORN 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,719253,ROSVATOR 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,719197,STORWIN 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,719084,VUSOR 40MG TAB,30,R 279.34
ROSUVASTATIN 40MG,717522,ZUVAMOR  40MG TAB,30,R 279.34
